,"CLSS ID","SIS ID","Term","Term Code","Department Code","Subject Code","Catalog Number","Course","Section #","Course Title","Long Title","Section Type","Title/Topic","Meeting Pattern","Meetings","Instructor","Room","Status","Session","Campus","Inst. Method","Integ. Partner","Schedule Print","Consent","Credit Hrs Min","Credit Hrs","Grade Mode","Attributes","Course Attributes","Room Attributes","Enrollment","Maximum Enrollment","Prior Enrollment","Projected Enrollment","Wait Cap","Wait Total","Rm Cap Request","Cross-listings","Cross-list Enrollment","Cross-list Maximum","Cross-list Projected","Cross-list Wait Cap","Cross-list Wait Total","Cross-list Rm Cap Request","Link To","Comments","Notes#1","Notes#2"
,"4639","17996","Fall 2023","1238","UNO-ISQA","ISQA","4730","ISQA 4730","850","DECISION SUPPORT SYSTEMS","","Lecture","","Does Not Meet","Does Not Meet","Van Vliet, Paul (17634400) [Primary Instructor, Post, Print]","Totally Online","Active","Regular Academic Session","UNO-IS","Totally Online","","Yes","No Special Consent Required","3","3","Graded","Open Nebraska: Low Cost Materials; Online: Totally Online","","","12","11","","","99","0","11","Also ISQA 8736-850","29","25","","99","2","25","","","",""
"ISQA 4900 - FULL STACK DEVELOPMENT"
,"1611","15042","Fall 2023","1238","UNO-ISQA","ISQA","4900","ISQA 4900","001","FULL STACK DEVELOPMENT","","Lecture","","TR 10:30am-11:45am","TR 10:30am-11:45am","Vlasnik, Sandy (06260598) [Primary Instructor, Post, Print]","Peter Kiewit Institute 278","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","15","18","","","99","0","18","","","","","","","","","","",""
"ISQA 8016 - BUSINESS INTELLIGENCE"
,"1614","15465","Fall 2023","1238","UNO-ISQA","ISQA","8016","ISQA 8016","001","BUSINESS INTELLIGENCE","","Lecture","","T 6pm-8:40pm","T 6pm-8:40pm","Tsai, Chun-Hua (53345129) [Primary Instructor, Post, Print]","Peter Kiewit Institute 256","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","20","20","","","99","0","20","See ISQA 4010-001","25","40","","99","0","50","","","",""
"ISQA 8040 - AN OVERVIEW OF SYSTEMS DEVELOPMENT"
,"1615","14722","Fall 2023","1238","UNO-ISQA","ISQA","8040","ISQA 8040","001","AN OVERVIEW OF SYSTEMS DEVELOPMENT","","Lecture","","W 6pm-8:40pm","W 6pm-8:40pm","Greiner, Martina (16285350) [Primary Instructor, Post, Print]","Peter Kiewit Institute 252","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","19","30","","","99","0","30","","","","","","","","","","",""
"ISQA 8080 - SEMINAR IN MANAGEMENT INFORMATION SYSTEMS"
,"5438","20700","Fall 2023","1238","UNO-ISQA","ISQA","8080","ISQA 8080","850","SEMINAR IN MANAGEMENT INFORMATION SYSTEMS","","Lecture","COMPUTER SECURITY MANAGEMENT","Does Not Meet","Does Not Meet","Staff [Primary Instructor, Post, Print]","No Room Assigned","Cancelled Section","Regular Academic Session","UNO-IS","Totally Online","","Yes","Instructor Consent Required","3","3","Graded","Online: Totally Online","","","0","5","","","99","0","5","","","","","","","","","","Reserved for students in the interdisciplinary Security Studies concentration.",""
"ISQA 8156 - ADVANCED STATISTICAL METHODS FOR IS&T"
,"1617","14696","Fall 2023","1238","UNO-ISQA","ISQA","8156","ISQA 8156","001","ADVANCED STATISTICAL METHODS FOR IS&T","","Lecture","","R 6pm-8:40pm","R 6pm-8:40pm","Haas, Christian (54873012) [Primary Instructor, Post, Print]","Peter Kiewit Institute 160","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","16","22","","","99","0","22","See ISQA 4150-001","22","30","","99","0","30","","","",""
"ISQA 8160 - APPLIED DISTRIBUTION FREE STATISTICS"
,"4364","17272","Fall 2023","1238","UNO-ISQA","ISQA","8160","ISQA 8160","001","APPLIED DISTRIBUTION FREE STATISTICS","","Lecture","","M 6pm-8:40pm","M 6pm-8:40pm","Najjar, Lotfollah (25564412) [Primary Instructor, Post, Print]","Peter Kiewit Institute 161","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","6","25","","","99","0","25","","","","","","","","","","",""
"ISQA 8206 - INFORMATION AND DATA QUALITY MANAGEMENT"
,"1618","14698","Fall 2023","1238","UNO-ISQA","ISQA","8206","ISQA 8206","001","INFORMATION AND DATA QUALITY MANAGEMENT","","Lecture","","W 6pm-8:40pm","W 6pm-8:40pm","Najjar, Lotfollah (25564412) [Primary Instructor, Post, Print]","Peter Kiewit Institute 153","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","12","21","","","99","0","21","See ISQA 4200-001","14","30","","99","0","30","","","",""
"ISQA 8210 - MANAGEMENT OF SOFTWARE DEVELOPMENT"
,"1619","15041","Fall 2023","1238","UNO-ISQA","ISQA","8210","ISQA 8210","001","MANAGEMENT OF SOFTWARE DEVELOPMENT","","Lecture","","TR 1:30pm-2:45pm","TR 1:30pm-2:45pm","Van Vliet, Paul (17634400) [Primary Instructor, Post, Print]","Peter Kiewit Institute 261","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","Open Nebraska: No Cost Materials","","","16","25","","","99","0","25","","","","","","","","","","",""
"ISQA 8220 - ADVANCED SYSTEMS ANALYSIS AND DESIGN"
,"447","14727","Fall 2023","1238","UNO-ISQA","ISQA","8220","ISQA 8220","001","ADVANCED SYSTEMS ANALYSIS AND DESIGN","","Lecture","","M 6pm-8:40pm","M 6pm-8:40pm","House, Deanna (24532175) [Primary Instructor, Post, Print]","Peter Kiewit Institute 263","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","Open Nebraska: No Cost Materials; Service Learning Component: Includes Service Learning Component","","","25","25","","","99","0","25","","","","","","","","","","",""
"ISQA 8306 - DATABASE ADMINISTRATION"
,"1620","14700","Fall 2023","1238","UNO-ISQA","ISQA","8306","ISQA 8306","001","DATABASE ADMINISTRATION","","Lecture","","W 6pm-8:40pm","W 6pm-8:40pm","Wolcott, Peter (83901139) [Primary Instructor, Post, Print]","Peter Kiewit Institute 263","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","12","15","","","99","0","15","See ISQA 4300-001","22","32","","99","0","32","","","",""
"ISQA 8310 - IT INFRASTRUCTURE & CLOUD COMPUTING"
,"1621","14728","Fall 2023","1238","UNO-ISQA","ISQA","8310","ISQA 8310","850","IT INFRASTRUCTURE & CLOUD COMPUTING","","Lecture","","Does Not Meet","Does Not Meet","Germonprez, Matt (56314036) [Primary Instructor, Post, Print]","Totally Online","Active","Regular Academic Session","UNO-IS","Totally Online","","Yes","No Special Consent Required","3","3","Graded","Online: Totally Online","","","35","35","","","99","0","35","","","","","","","","","","",""
"ISQA 8380 - ENTERPRISE ARCHITECTURE AND SYSTEMS INTEGRATION"
,"4365","17273","Fall 2023","1238","UNO-ISQA","ISQA","8380","ISQA 8380","001","ENTERPRISE ARCHITECTURE AND SYSTEMS INTEGRATION","","Lecture","","MW 4:30pm-5:45pm","MW 4:30pm-5:45pm","Pawaskar, Sachin (84657465) [Primary Instructor, Post, Print]","Peter Kiewit Institute 256","Active","Regular Academic Session","UNO-IS","In Person","","Yes","Department Consent Required","3","3","Graded","","","","18","25","","","99","0","25","","","","","","","","","","",""
"ISQA 8420 - MANAGING THE I.S. FUNCTION"
,"1622","14729","Fall 2023","1238","UNO-ISQA","ISQA","8420","ISQA 8420","820","MANAGING THE I.S. FUNCTION","","Lecture","","TR 4:30pm-5:45pm","TR 4:30pm-5:45pm","Qureshi, Sajda (48370583) [Primary Instructor, Post, Print]","Remote Learning","Active","Regular Academic Session","UNO-IS","Distance Education","","Yes","No Special Consent Required","3","3","Graded","Remote Learning: Remote Learning","","","12","25","","","99","0","25","","","","","","","","","","This class will be taught remotely via synchronous teaching. Students will need to log in at the specified time but will not physically attend class.",""
"ISQA 8546 - COMPUTER SECURITY MANAGEMENT"
,"1623","15279","Fall 2023","1238","UNO-ISQA","ISQA","8546","ISQA 8546","850","COMPUTER SECURITY MANAGEMENT","","Lecture","","Does Not Meet","Does Not Meet","House, Deanna (24532175) [Primary Instructor, Post, Print]","Totally Online","Active","Regular Academic Session","UNO-IS","Totally Online","","Yes","No Special Consent Required","3","3","Graded","Open Nebraska: No Cost Materials; Online: Totally Online","","","12","12","","","99","0","12","See CYBR 4540-850","25","30","","99","0","30","","","",""
"ISQA 8560 - INFORMATION WARFARE AND SECURITY"
,"4640","17993","Fall 2023","1238","UNO-ISQA","ISQA","8560","ISQA 8560","001","INFORMATION WARFARE AND SECURITY","","Lecture","","M 6pm-8:40pm","M 6pm-8:40pm","Ward, Kerry (78186070) [Primary Instructor, Post, Print]","Peter Kiewit Institute 256","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","11","15","","","99","0","15","","","","","","","","","","",""
"ISQA 8570 - INFORMATION SECURITY POLICY AND ETHICS"
,"4641","17995","Fall 2023","1238","UNO-ISQA","ISQA","8570","ISQA 8570","001","INFORMATION SECURITY POLICY AND ETHICS","","Lecture","","W 6pm-8:40pm","W 6pm-8:40pm","House, Deanna (24532175) [Primary Instructor, Post, Print]","Peter Kiewit Institute 269","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","17","25","","","99","0","25","","","","","","","","","","",""
"ISQA 8736 - DECISION SUPPORT SYSTEMS"
,"4634","17997","Fall 2023","1238","UNO-ISQA","ISQA","8736","ISQA 8736","850","DECISION SUPPORT SYSTEMS","","Lecture","","Does Not Meet","Does Not Meet","Van Vliet, Paul (17634400) [Primary Instructor, Post, Print]","Totally Online","Active","Regular Academic Session","UNO-IS","Totally Online","","Yes","No Special Consent Required","3","3","Graded","Online: Totally Online","","","17","14","","","99","0","14","See ISQA 4730-850","29","25","","99","2","25","","","",""
"ISQA 8900 - INDEPENDENT RESEARCH IN MANAGEMENT INFORMATION SYSTEMS"
,"1625","14730","Fall 2023","1238","UNO-ISQA","ISQA","8900","ISQA 8900","001","INDEPENDENT RESEARCH IN MANAGEMENT INFORMATION SYSTEMS","","Research","","Does Not Meet","Does Not Meet","Greiner, Martina (16285350) [Primary Instructor, Post, Print]","To Be Announced","Active","Regular Academic Session","UNO-IS","In Person","","Yes","Instructor Consent Required","1","3","Graded","","","","1","30","","","99","0","15","","","","","","","","","","",""
,"1626","14731","Fall 2023","1238","UNO-ISQA","ISQA","8900","ISQA 8900","850","INDEPENDENT RESEARCH IN MANAGEMENT INFORMATION SYSTEMS","","Research","","Does Not Meet","Does Not Meet","Greiner, Martina (16285350) [Primary Instructor, Post, Print]","Totally Online","Active","Regular Academic Session","UNO-IS","Totally Online","","Yes","Instructor Consent Required","1","3","Graded","Online: Totally Online","","","0","30","","","99","0","15","","","","","","","","","","",""
"ISQA 8910 - INFORMATION SYSTEMS INTERNSHIP"
,"3226","14734","Fall 2023","1238","UNO-ISQA","ISQA","8910","ISQA 8910","001","INFORMATION SYSTEMS INTERNSHIP","","Internship","","Does Not Meet","Does Not Meet","Greiner, Martina (16285350) [Primary Instructor, Post, Print]","To Be Announced","Active","Regular Academic Session","UNO-IS","In Person","","Yes","Instructor Consent Required","1","3","Credit / No Credit","","","","13","15","","","99","0","15","","","","","","","","","","",""
"ISQA 8950 - CAPSTONE MANAGEMENT INFORMATION SYSTEMS"
,"1627","14735","Fall 2023","1238","UNO-ISQA","ISQA","8950","ISQA 8950","001","CAPSTONE MANAGEMENT INFORMATION SYSTEMS","","Seminar","","M 6pm-8:40pm; S 10am-12pm","M 6pm-8:40pm; S 10am-12pm","Pawaskar, Sachin (84657465) [Primary Instructor, Post, Print]; Pawaskar, Sachin (84657465) [Primary Instructor, Post, Print]","Peter Kiewit Institute 274; General Assignment Room","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","10","10","","","99","0","10","","","","","","","","","","Failure to attend first day of class may result in dis-enrollment from course.","The class will also meet Wednesday 6:00pm - 8:40pm and Saturday 10am - 12:00pm. See your instructor for additional details."
,"1628","15536","Fall 2023","1238","UNO-ISQA","ISQA","8950","ISQA 8950","002","CAPSTONE MANAGEMENT INFORMATION SYSTEMS","","Seminar","","W 6pm-8:40pm; S 10am-12pm","W 6pm-8:40pm; S 10am-12pm","Pawaskar, Sachin (84657465) [Primary Instructor, Print]; Pawaskar, Sachin (84657465) [Primary Instructor, Print]","Peter Kiewit Institute 261","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","9","10","","","0","0","10","","","","","","","","","","The class will also meet Monday 6:00pm - 8:40pm and Saturday 10am - 12:00pm. See your instructor for additional details.","Failure to attend first day of class may result in disenrollment from course."
"ISQA 8990 - THESIS"
,"1629","14857","Fall 2023","1238","UNO-ISQA","ISQA","8990","ISQA 8990","001","THESIS","","Master's Thesis","","Does Not Meet","Does Not Meet","Greiner, Martina (16285350) [Primary Instructor, Post, Print]","To Be Announced","Active","Regular Academic Session","UNO-IS","In Person","","Yes","Department Consent Required","1","6","Satisfactory/Unsatisfactory","","","","1","25","","","99","0","25","","","","","","","","","","",""
"ITIN 1010 - ACTIVATING INNOVATION IN SOCIETY"
,"3661","16277","Fall 2023","1238","UNO-ITIN","ITIN","1010","ITIN 1010","001","ACTIVATING INNOVATION IN SOCIETY","","Lecture","","MW 10:30am-11:45am","MW 10:30am-11:45am","Grover, Andrea (51527295) [Primary Instructor, Post, Print]","Peter Kiewit Institute 269","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","University General Education: Social Science General Education course","University General Education: Social Science General Education course","","22","25","","","99","0","25","","","","","","","","","","",""
"ITIN 1110 - INTRODUCTION TO IT INNOVATION"
,"3156","14737","Fall 2023","1238","UNO-ITIN","ITIN","1110","ITIN 1110","001","INTRODUCTION TO IT INNOVATION","","Lecture","","TR 3pm-4:15pm","TR 3pm-4:15pm","Elson, Joel (14144622) [Primary Instructor, Post, Print]","Peter Kiewit Institute 269","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","19","25","","","99","0","25","","","","","","","","","","",""
"ITIN 2220 - APPLIED IT INNOVATION"
,"3289","14738","Fall 2023","1238","UNO-ITIN","ITIN","2220","ITIN 2220","001","APPLIED IT INNOVATION","","Lecture","","TR 1:30pm-2:45pm","TR 1:30pm-2:45pm","Elson, Joel (14144622) [Primary Instructor, Post, Print]","Peter Kiewit Institute 269","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","16","20","","","99","0","20","","","","","","","","","","",""
"ITIN 2990 - IT INNOVATION SYMPOSIUM"
,"3670","14739","Fall 2023","1238","UNO-ITIN","ITIN","2990","ITIN 2990","820","IT INNOVATION SYMPOSIUM","","Seminar","","R 12pm-1pm","R 12pm-1pm","Toh, Christine (37784191) [Primary Instructor, Post, Print]","Remote Learning","Active","Regular Academic Session","UNO-IS","Distance Education","","Yes","No Special Consent Required","1","1","Credit / No Credit","Remote Learning: Remote Learning","","","11","20","","","99","0","20","","","","","","","","","","This class will be taught remotely via synchronous teaching. Students will need to log in at the specified time but will not physically attend class.",""
"ITIN 4090 - MANAGING COLLABORATIVE ENGAGEMENT"
,"3425","15087","Fall 2023","1238","UNO-ITIN","ITIN","4090","ITIN 4090","001","MANAGING COLLABORATIVE ENGAGEMENT","","Lecture","","M 6pm-8:40pm","M 6pm-8:40pm","Diller, Chris (24621469) [Primary Instructor, Post, Print]","Mammel Hall 323","Active","Regular Academic Session","UNO-CBA","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","1","10","","","99","0","10","See BSAD 8096-001","18","40","","99","0","40","","","",""
"ITIN 4500 - INDEPENDENT STUDIES"
,"3259","14741","Fall 2023","1238","UNO-ITIN","ITIN","4500","ITIN 4500","001","INDEPENDENT STUDIES","","Independent Study","","Does Not Meet","Does Not Meet","Cooper, Kate (35979329) [Primary Instructor, Post, Print]","To Be Announced","Active","Regular Academic Session","UNO-IS","In Person","","Yes","Instructor Consent Required","1","3","Graded","Open Nebraska: No Cost Materials","","","0","20","","","99","0","20","","","","","","","","","","",""
"ITIN 4510 - INFORMATION TECHNOLOGY INNOVATION INTERNSHIP"
,"3507","14742","Fall 2023","1238","UNO-ITIN","ITIN","4510","ITIN 4510","001","INFORMATION TECHNOLOGY INNOVATION INTERNSHIP","","Internship","","Does Not Meet","Does Not Meet","Cooper, Kate (35979329) [Primary Instructor, Post, Print]","To Be Announced","Active","Regular Academic Session","UNO-IS","In Person","","Yes","Department Consent Required","1","3","Credit / No Credit","Open Nebraska: No Cost Materials","","","0","30","","","0","0","5","","","","","","","","","","",""
,"3508","15485","Fall 2023","1238","UNO-ITIN","ITIN","4510","ITIN 4510","850","INFORMATION TECHNOLOGY INNOVATION INTERNSHIP","","Internship","","Does Not Meet","Does Not Meet","Cooper, Kate (35979329) [Primary Instructor, Post, Print]","Totally Online","Active","Regular Academic Session","UNO-IS","Totally Online","","Yes","Department Consent Required","1","3","Credit / No Credit","Open Nebraska: No Cost Materials; Online: Totally Online","","","0","30","","","99","0","20","","","","","","","","","","",""
"ITIN 4980 - INFORMATION TECHNOLOGY INNOVATION CAPSTONE PROJECT I"
,"3526","16107","Fall 2023","1238","UNO-ITIN","ITIN","4980","ITIN 4980","001","INFORMATION TECHNOLOGY INNOVATION CAPSTONE PROJECT I","","Lecture","","TR 10:30am-11:45am","TR 10:30am-11:45am","Short, Ada-Rhodes (29973226) [Primary Instructor, Post, Print]","Peter Kiewit Institute 269","Active","Regular Academic Session","UNO-IS","In Person","","Yes","Department Consent Required","3","3","Graded","","","","8","15","","","0","0","15","Also ITIN 8940-001","8","25","","99","0","25","","","",""
"ITIN 8000 - TECHNOLOGY & INNOVATION STUDIO"
,"4210","17111","Fall 2023","1238","UNO-ITIN","ITIN","8000","ITIN 8000","001","TECHNOLOGY & INNOVATION STUDIO","","Studio","","MW 12pm-1:15pm","MW 12pm-1:15pm","Short, Ada-Rhodes (29973226) [Primary Instructor, Post, Print]","Peter Kiewit Institute 269","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Satisfactory/Unsatisfactory","","","","5","30","","","0","0","20","","","","","","","","","","",""
"ITIN 8210 - DESIGN SCIENCE AND THEORY DEVELOPMENT"
,"3799","14745","Fall 2023","1238","UNO-ITIN","ITIN","8210","ITIN 8210","001","DESIGN SCIENCE AND THEORY DEVELOPMENT","","Lecture","","Does Not Meet","Does Not Meet","Staff [Primary Instructor, Post, Print]","No Room Assigned","Cancelled Section","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","0","20","","","99","0","20","","","","","","","","","","Students will attend once a week in-person and the other day(s) will participate remotely synchronously. Your instructor will provide more details.",""
"ITIN 8300 - RESEARCH FOUNDATIONS"
,"5302","20603","Fall 2023","1238","UNO-ITIN","ITIN","8300","ITIN 8300","001","RESEARCH FOUNDATIONS","","Lecture","","T 6pm-8:40pm","T 6pm-8:40pm","Hall, Magie (45959712) [Primary Instructor, Post, Print]","Peter Kiewit Institute 269","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","22","25","","","99","0","25","","","","","","","","","","",""
"ITIN 8900 - INDEPENDENT STUDIES"
,"3740","15264","Fall 2023","1238","UNO-ITIN","ITIN","8900","ITIN 8900","001","INDEPENDENT STUDIES","","Independent Study","","Does Not Meet","Does Not Meet","Hale, Matt (99058412) [Primary Instructor, Post, Print]","To Be Announced","Active","Regular Academic Session","UNO-IS","In Person","","Yes","Department Consent Required","1","3","Graded","","","","0","20","","","0","0","20","","","","","","","","","","",""
"ITIN 8940 - ITIN CAPSTONE I"
,"3818","15265","Fall 2023","1238","UNO-ITIN","ITIN","8940","ITIN 8940","001","ITIN CAPSTONE I","","Seminar","","TR 10:30am-11:45am","TR 10:30am-11:45am","Short, Ada-Rhodes (29973226) [Primary Instructor, Post, Print]","Peter Kiewit Institute 269","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","3","3","Graded","","","","0","30","","","0","0","10","See ITIN 4980-001","8","25","","99","0","25","","","Students will attend once a week in-person and the other day(s) will participate remotely synchronously. Your instructor will provide more details.",""
"ITIN 8990 - THESIS"
,"3879","14915","Fall 2023","1238","UNO-ITIN","ITIN","8990","ITIN 8990","001","THESIS","","Master's Thesis","","Does Not Meet","Does Not Meet","Hale, Matt (99058412) [Primary Instructor, Post, Print]","To Be Announced","Active","Regular Academic Session","UNO-IS","In Person","","Yes","No Special Consent Required","1","6","Satisfactory/Unsatisfactory","","","","1","5","","","0","0","5","","","","","","","","","","",""
